timestamp, power.draw [W]
2026/02/22 03:12:05.203, 27.61 W
2026/02/22 03:12:06.203, 27.42 W
2026/02/22 03:12:07.204, 27.33 W
2026/02/22 03:12:08.204, 27.21 W
2026/02/22 03:12:09.204, 27.10 W
2026/02/22 03:12:10.204, 27.18 W
2026/02/22 03:12:11.204, 27.19 W
2026/02/22 03:12:12.204, 27.40 W
2026/02/22 03:12:13.204, 27.49 W
2026/02/22 03:12:14.205, 27.44 W
2026/02/22 03:12:15.205, 27.27 W
2026/02/22 03:12:16.205, 27.57 W
2026/02/22 03:12:17.205, 27.93 W
2026/02/22 03:12:18.205, 27.69 W
2026/02/22 03:12:19.205, 27.41 W
2026/02/22 03:12:20.205, 27.76 W
2026/02/22 03:12:21.205, 27.06 W
2026/02/22 03:12:22.206, 27.07 W
2026/02/22 03:12:23.206, 27.23 W
2026/02/22 03:12:24.206, 27.32 W
2026/02/22 03:12:25.206, 27.42 W
2026/02/22 03:12:26.206, 27.24 W
2026/02/22 03:12:27.206, 27.51 W
2026/02/22 03:12:28.206, 27.92 W
2026/02/22 03:12:29.206, 27.69 W
2026/02/22 03:12:30.207, 27.96 W
2026/02/22 03:12:31.207, 27.74 W
2026/02/22 03:12:32.207, 27.52 W
2026/02/22 03:12:33.207, 27.42 W
2026/02/22 03:12:34.207, 27.57 W
2026/02/22 03:12:35.207, 27.49 W
2026/02/22 03:12:36.207, 27.57 W
2026/02/22 03:12:37.208, 27.49 W
2026/02/22 03:12:38.208, 27.47 W
2026/02/22 03:12:39.208, 27.25 W
2026/02/22 03:12:40.208, 27.40 W
2026/02/22 03:12:41.208, 27.28 W
2026/02/22 03:12:42.208, 27.36 W
2026/02/22 03:12:43.209, 27.36 W
2026/02/22 03:12:44.209, 27.37 W
2026/02/22 03:12:45.209, 27.73 W
2026/02/22 03:12:46.209, 27.80 W
2026/02/22 03:12:47.209, 27.63 W
2026/02/22 03:12:48.209, 27.39 W
2026/02/22 03:12:49.209, 27.20 W
2026/02/22 03:12:50.209, 27.06 W
2026/02/22 03:12:51.210, 27.08 W
2026/02/22 03:12:52.210, 27.41 W
2026/02/22 03:12:53.210, 27.64 W
2026/02/22 03:12:54.210, 27.52 W
2026/02/22 03:12:55.210, 27.79 W
2026/02/22 03:12:56.210, 27.78 W
2026/02/22 03:12:57.210, 27.75 W
2026/02/22 03:12:58.210, 27.61 W
2026/02/22 03:12:59.211, 27.70 W
2026/02/22 03:13:00.211, 27.64 W
2026/02/22 03:13:01.211, 27.59 W
2026/02/22 03:13:02.211, 27.53 W
2026/02/22 03:13:03.211, 27.50 W
2026/02/22 03:13:04.211, 27.26 W
2026/02/22 03:13:05.211, 27.32 W
2026/02/22 03:13:06.212, 27.45 W
2026/02/22 03:13:07.212, 27.41 W
2026/02/22 03:13:08.212, 27.56 W
2026/02/22 03:13:09.212, 27.40 W
2026/02/22 03:13:10.212, 27.10 W
2026/02/22 03:13:11.212, 27.09 W
2026/02/22 03:13:12.212, 27.24 W
2026/02/22 03:13:13.213, 28.00 W
2026/02/22 03:13:14.213, 28.07 W
2026/02/22 03:13:15.213, 27.84 W
2026/02/22 03:13:16.213, 27.73 W
2026/02/22 03:13:17.213, 27.03 W
2026/02/22 03:13:18.213, 27.20 W
2026/02/22 03:13:19.213, 27.75 W
2026/02/22 03:13:20.213, 27.75 W
2026/02/22 03:13:21.214, 27.56 W
2026/02/22 03:13:22.214, 27.55 W
2026/02/22 03:13:23.214, 27.67 W
2026/02/22 03:13:24.214, 27.72 W
2026/02/22 03:13:25.214, 27.67 W
2026/02/22 03:13:26.214, 27.56 W
2026/02/22 03:13:27.214, 27.64 W
2026/02/22 03:13:28.215, 27.65 W
2026/02/22 03:13:29.215, 27.71 W
2026/02/22 03:13:30.215, 27.56 W
2026/02/22 03:13:31.215, 27.40 W
2026/02/22 03:13:32.215, 27.52 W
2026/02/22 03:13:33.215, 27.51 W
2026/02/22 03:13:34.215, 27.51 W
2026/02/22 03:13:35.216, 27.33 W
2026/02/22 03:13:36.216, 27.40 W
2026/02/22 03:13:37.216, 27.24 W
2026/02/22 03:13:38.216, 27.16 W
2026/02/22 03:13:39.216, 27.18 W
2026/02/22 03:13:40.216, 27.47 W
2026/02/22 03:13:41.216, 27.49 W
2026/02/22 03:13:42.216, 27.38 W
2026/02/22 03:13:43.217, 27.34 W
2026/02/22 03:13:44.217, 27.27 W
2026/02/22 03:13:45.217, 27.11 W
2026/02/22 03:13:46.217, 27.63 W
2026/02/22 03:13:47.217, 27.57 W
2026/02/22 03:13:48.217, 27.16 W
2026/02/22 03:13:49.217, 27.00 W
2026/02/22 03:13:50.217, 26.68 W
2026/02/22 03:13:51.218, 27.11 W
2026/02/22 03:13:52.218, 27.09 W
2026/02/22 03:13:53.218, 27.30 W
2026/02/22 03:13:54.218, 27.49 W
2026/02/22 03:13:55.218, 27.45 W
2026/02/22 03:13:56.218, 27.25 W
2026/02/22 03:13:57.218, 27.28 W
2026/02/22 03:13:58.219, 27.22 W
2026/02/22 03:13:59.219, 27.03 W
2026/02/22 03:14:00.219, 27.25 W
2026/02/22 03:14:01.219, 27.13 W
2026/02/22 03:14:02.219, 27.24 W
2026/02/22 03:14:03.219, 27.24 W
2026/02/22 03:14:04.219, 27.36 W
2026/02/22 03:14:05.220, 27.46 W
2026/02/22 03:14:06.220, 27.56 W
2026/02/22 03:14:07.220, 27.17 W
2026/02/22 03:14:08.220, 27.41 W
2026/02/22 03:14:09.220, 27.24 W
2026/02/22 03:14:10.220, 27.60 W
2026/02/22 03:14:11.220, 27.79 W
2026/02/22 03:14:12.220, 27.11 W
2026/02/22 03:14:13.221, 27.36 W
2026/02/22 03:14:14.221, 27.49 W
2026/02/22 03:14:15.221, 27.50 W
2026/02/22 03:14:16.221, 27.48 W
2026/02/22 03:14:17.221, 27.25 W
2026/02/22 03:14:18.221, 27.69 W
2026/02/22 03:14:19.221, 27.65 W
2026/02/22 03:14:20.221, 27.58 W
2026/02/22 03:14:21.222, 27.54 W
2026/02/22 03:14:22.222, 27.49 W
2026/02/22 03:14:23.222, 27.39 W
2026/02/22 03:14:24.222, 27.22 W
2026/02/22 03:14:25.222, 27.29 W
2026/02/22 03:14:26.222, 27.13 W
2026/02/22 03:14:27.222, 27.00 W
2026/02/22 03:14:28.222, 27.24 W
2026/02/22 03:14:29.223, 27.53 W
2026/02/22 03:14:30.223, 27.55 W
2026/02/22 03:14:31.223, 27.40 W
2026/02/22 03:14:32.223, 27.32 W
2026/02/22 03:14:33.223, 27.50 W
2026/02/22 03:14:34.223, 27.61 W
2026/02/22 03:14:35.223, 27.60 W
2026/02/22 03:14:36.224, 27.82 W
2026/02/22 03:14:37.224, 27.95 W
2026/02/22 03:14:38.224, 27.96 W
2026/02/22 03:14:39.224, 27.68 W
2026/02/22 03:14:40.224, 27.43 W
2026/02/22 03:14:41.224, 27.43 W
2026/02/22 03:14:42.224, 27.67 W
2026/02/22 03:14:43.225, 27.49 W
2026/02/22 03:14:44.225, 27.08 W
2026/02/22 03:14:45.225, 27.28 W
2026/02/22 03:14:46.225, 27.36 W
2026/02/22 03:14:47.225, 27.11 W
2026/02/22 03:14:48.225, 27.24 W
2026/02/22 03:14:49.225, 26.60 W
2026/02/22 03:14:50.225, 26.76 W
2026/02/22 03:14:51.226, 26.74 W
2026/02/22 03:14:52.226, 26.65 W
2026/02/22 03:14:53.226, 26.91 W
2026/02/22 03:14:54.226, 27.23 W
2026/02/22 03:14:55.226, 27.39 W
2026/02/22 03:14:56.226, 27.31 W
2026/02/22 03:14:57.226, 27.04 W
2026/02/22 03:14:58.227, 26.90 W
2026/02/22 03:14:59.227, 26.76 W
2026/02/22 03:15:00.227, 27.00 W
2026/02/22 03:15:01.227, 27.83 W
2026/02/22 03:15:02.227, 27.77 W
2026/02/22 03:15:03.227, 27.49 W
2026/02/22 03:15:04.227, 27.23 W
2026/02/22 03:15:05.227, 27.33 W
2026/02/22 03:15:06.228, 27.57 W
2026/02/22 03:15:07.228, 27.48 W
2026/02/22 03:15:08.228, 27.49 W
2026/02/22 03:15:09.228, 27.46 W
2026/02/22 03:15:10.228, 27.39 W
2026/02/22 03:15:11.228, 26.93 W
2026/02/22 03:15:12.228, 26.98 W
2026/02/22 03:15:13.229, 27.51 W
2026/02/22 03:15:14.229, 27.68 W
2026/02/22 03:15:15.229, 27.81 W
2026/02/22 03:15:16.229, 27.24 W
2026/02/22 03:15:17.229, 27.19 W
2026/02/22 03:15:18.229, 27.58 W
2026/02/22 03:15:19.229, 27.40 W
2026/02/22 03:15:20.229, 27.34 W
2026/02/22 03:15:21.230, 27.38 W
2026/02/22 03:15:22.230, 27.40 W
2026/02/22 03:15:23.230, 27.43 W
2026/02/22 03:15:24.230, 27.53 W
2026/02/22 03:15:25.230, 27.25 W
2026/02/22 03:15:26.230, 27.43 W
2026/02/22 03:15:27.230, 27.60 W
2026/02/22 03:15:28.230, 27.72 W
2026/02/22 03:15:29.231, 27.77 W
2026/02/22 03:15:30.231, 27.84 W
2026/02/22 03:15:31.231, 27.49 W
2026/02/22 03:15:32.231, 27.76 W
2026/02/22 03:15:33.231, 27.92 W
2026/02/22 03:15:34.231, 27.66 W
2026/02/22 03:15:35.231, 27.64 W
2026/02/22 03:15:36.232, 27.49 W
2026/02/22 03:15:37.232, 27.59 W
2026/02/22 03:15:38.232, 27.74 W
2026/02/22 03:15:39.232, 28.09 W
2026/02/22 03:15:40.232, 28.02 W
2026/02/22 03:15:41.232, 27.99 W
2026/02/22 03:15:42.232, 28.08 W
2026/02/22 03:15:43.232, 28.20 W
2026/02/22 03:15:44.233, 28.34 W
2026/02/22 03:15:45.233, 28.30 W
2026/02/22 03:15:46.233, 28.14 W
2026/02/22 03:15:47.233, 28.13 W
2026/02/22 03:15:48.233, 27.92 W
2026/02/22 03:15:49.233, 27.70 W
2026/02/22 03:15:50.233, 27.80 W
2026/02/22 03:15:51.233, 27.83 W
2026/02/22 03:15:52.234, 27.78 W
2026/02/22 03:15:53.234, 27.76 W
2026/02/22 03:15:54.234, 27.68 W
2026/02/22 03:15:55.234, 27.74 W
2026/02/22 03:15:56.234, 27.73 W
2026/02/22 03:15:57.234, 27.76 W
2026/02/22 03:15:58.234, 27.51 W
2026/02/22 03:15:59.235, 27.53 W
2026/02/22 03:16:00.235, 27.34 W
2026/02/22 03:16:01.235, 27.77 W
2026/02/22 03:16:02.235, 27.82 W
2026/02/22 03:16:03.235, 27.99 W
2026/02/22 03:16:04.235, 27.93 W
2026/02/22 03:16:05.235, 27.89 W
2026/02/22 03:16:06.236, 28.17 W
2026/02/22 03:16:07.236, 28.03 W
2026/02/22 03:16:08.236, 28.03 W
2026/02/22 03:16:09.236, 27.45 W
2026/02/22 03:16:10.236, 27.45 W
2026/02/22 03:16:11.236, 27.47 W
2026/02/22 03:16:12.236, 27.63 W
2026/02/22 03:16:13.236, 27.49 W
2026/02/22 03:16:14.237, 27.55 W
2026/02/22 03:16:15.237, 27.87 W
2026/02/22 03:16:16.237, 28.10 W
2026/02/22 03:16:17.237, 27.62 W
2026/02/22 03:16:18.237, 27.74 W
2026/02/22 03:16:19.237, 27.39 W
2026/02/22 03:16:20.237, 27.84 W
2026/02/22 03:16:21.238, 28.04 W
2026/02/22 03:16:22.238, 27.80 W
2026/02/22 03:16:23.238, 27.90 W
2026/02/22 03:16:24.238, 27.84 W
2026/02/22 03:16:25.238, 27.75 W
2026/02/22 03:16:26.238, 27.60 W
2026/02/22 03:16:27.238, 27.52 W
2026/02/22 03:16:28.238, 27.74 W
2026/02/22 03:16:29.239, 27.64 W
2026/02/22 03:16:30.239, 27.33 W
2026/02/22 03:16:31.239, 27.07 W
2026/02/22 03:16:32.239, 27.27 W
2026/02/22 03:16:33.239, 27.43 W
2026/02/22 03:16:34.239, 27.73 W
2026/02/22 03:16:35.239, 27.69 W
2026/02/22 03:16:36.240, 27.25 W
2026/02/22 03:16:37.240, 27.35 W
2026/02/22 03:16:38.240, 27.60 W
2026/02/22 03:16:39.240, 27.49 W
2026/02/22 03:16:40.240, 27.46 W
2026/02/22 03:16:41.240, 27.65 W
2026/02/22 03:16:42.240, 27.81 W
2026/02/22 03:16:43.240, 27.74 W
2026/02/22 03:16:44.241, 27.77 W
2026/02/22 03:16:45.241, 28.04 W
2026/02/22 03:16:46.241, 27.90 W
2026/02/22 03:16:47.241, 28.00 W
2026/02/22 03:16:48.241, 27.81 W
2026/02/22 03:16:49.241, 27.45 W
2026/02/22 03:16:50.241, 27.74 W
2026/02/22 03:16:51.241, 27.60 W
2026/02/22 03:16:52.242, 27.71 W
2026/02/22 03:16:53.242, 28.02 W
2026/02/22 03:16:54.242, 27.83 W
2026/02/22 03:16:55.242, 27.86 W
2026/02/22 03:16:56.242, 27.66 W
2026/02/22 03:16:57.242, 27.59 W
2026/02/22 03:16:58.242, 27.45 W
2026/02/22 03:16:59.242, 27.16 W
2026/02/22 03:17:00.243, 27.25 W
2026/02/22 03:17:01.243, 27.15 W
2026/02/22 03:17:02.243, 27.53 W
2026/02/22 03:17:03.243, 27.35 W
2026/02/22 03:17:04.243, 27.39 W
2026/02/22 03:17:05.243, 27.26 W
2026/02/22 03:17:06.243, 27.47 W
2026/02/22 03:17:07.244, 27.49 W
2026/02/22 03:17:08.244, 27.50 W
2026/02/22 03:17:09.244, 27.58 W
2026/02/22 03:17:10.244, 27.75 W
2026/02/22 03:17:11.244, 27.73 W
2026/02/22 03:17:12.244, 27.78 W
2026/02/22 03:17:13.244, 27.54 W
2026/02/22 03:17:14.244, 27.73 W
2026/02/22 03:17:15.245, 28.21 W
2026/02/22 03:17:16.245, 28.09 W
2026/02/22 03:17:17.245, 27.69 W
2026/02/22 03:17:18.245, 27.62 W
2026/02/22 03:17:19.245, 27.78 W
2026/02/22 03:17:20.245, 27.83 W
2026/02/22 03:17:21.245, 27.95 W
2026/02/22 03:17:22.246, 27.75 W
2026/02/22 03:17:23.246, 27.71 W
2026/02/22 03:17:24.246, 27.68 W
2026/02/22 03:17:25.246, 28.00 W
2026/02/22 03:17:26.246, 28.00 W
2026/02/22 03:17:27.246, 27.81 W
2026/02/22 03:17:28.246, 28.04 W
2026/02/22 03:17:29.246, 27.95 W
2026/02/22 03:17:30.247, 27.80 W
2026/02/22 03:17:31.247, 27.92 W
2026/02/22 03:17:32.247, 27.93 W
2026/02/22 03:17:33.247, 27.69 W
2026/02/22 03:17:34.247, 27.85 W
2026/02/22 03:17:35.247, 27.89 W
2026/02/22 03:17:36.247, 27.97 W
2026/02/22 03:17:37.247, 28.10 W
2026/02/22 03:17:38.248, 28.03 W
2026/02/22 03:17:39.248, 27.74 W
2026/02/22 03:17:40.248, 27.57 W
2026/02/22 03:17:41.248, 27.67 W
2026/02/22 03:17:42.248, 27.78 W
2026/02/22 03:17:43.248, 27.96 W
2026/02/22 03:17:44.248, 27.98 W
2026/02/22 03:17:45.249, 27.81 W
2026/02/22 03:17:46.249, 27.76 W
2026/02/22 03:17:47.249, 27.89 W
2026/02/22 03:17:48.249, 27.93 W
2026/02/22 03:17:49.249, 27.74 W
2026/02/22 03:17:50.249, 27.80 W
2026/02/22 03:17:51.249, 27.99 W
2026/02/22 03:17:52.250, 28.00 W
2026/02/22 03:17:53.250, 28.08 W
2026/02/22 03:17:54.250, 28.01 W
2026/02/22 03:17:55.250, 27.95 W
2026/02/22 03:17:56.250, 27.92 W
2026/02/22 03:17:57.250, 27.93 W
2026/02/22 03:17:58.250, 28.13 W
2026/02/22 03:17:59.250, 28.09 W
2026/02/22 03:18:00.251, 28.09 W
2026/02/22 03:18:01.251, 28.04 W
2026/02/22 03:18:02.251, 27.95 W
2026/02/22 03:18:03.251, 27.87 W
2026/02/22 03:18:04.251, 27.87 W
2026/02/22 03:18:05.251, 27.90 W
2026/02/22 03:18:06.251, 27.79 W
2026/02/22 03:18:07.252, 27.69 W
2026/02/22 03:18:08.252, 27.64 W
2026/02/22 03:18:09.252, 27.66 W
2026/02/22 03:18:10.252, 28.11 W
2026/02/22 03:18:11.252, 28.09 W
2026/02/22 03:18:12.252, 27.97 W
2026/02/22 03:18:13.252, 27.91 W
2026/02/22 03:18:14.252, 28.03 W
2026/02/22 03:18:15.253, 28.04 W
2026/02/22 03:18:16.253, 27.88 W
2026/02/22 03:18:17.253, 28.11 W
2026/02/22 03:18:18.253, 27.90 W
2026/02/22 03:18:19.253, 27.92 W
2026/02/22 03:18:20.253, 27.67 W
2026/02/22 03:18:21.253, 27.63 W
2026/02/22 03:18:22.254, 27.74 W
2026/02/22 03:18:23.254, 28.00 W
2026/02/22 03:18:24.254, 28.03 W
2026/02/22 03:18:25.254, 28.00 W
2026/02/22 03:18:26.254, 28.03 W
2026/02/22 03:18:27.254, 28.01 W
2026/02/22 03:18:28.254, 28.00 W
2026/02/22 03:18:29.254, 27.87 W
2026/02/22 03:18:30.255, 27.65 W
2026/02/22 03:18:31.255, 27.66 W
2026/02/22 03:18:32.255, 28.01 W
2026/02/22 03:18:33.255, 27.94 W
2026/02/22 03:18:34.255, 27.59 W
2026/02/22 03:18:35.255, 27.41 W
2026/02/22 03:18:36.255, 27.29 W
2026/02/22 03:18:37.256, 27.39 W
2026/02/22 03:18:38.256, 27.34 W
2026/02/22 03:18:39.256, 27.23 W
2026/02/22 03:18:40.256, 27.26 W
2026/02/22 03:18:41.256, 27.39 W
2026/02/22 03:18:42.256, 27.45 W
2026/02/22 03:18:43.256, 27.40 W
2026/02/22 03:18:44.256, 27.54 W
2026/02/22 03:18:45.257, 27.61 W
2026/02/22 03:18:46.257, 27.57 W
2026/02/22 03:18:47.257, 27.53 W
2026/02/22 03:18:48.257, 27.63 W
2026/02/22 03:18:49.257, 27.70 W
2026/02/22 03:18:50.257, 27.79 W
2026/02/22 03:18:51.257, 28.00 W
2026/02/22 03:18:52.258, 27.74 W
2026/02/22 03:18:53.258, 27.70 W
2026/02/22 03:18:54.258, 27.52 W
2026/02/22 03:18:55.258, 27.39 W
2026/02/22 03:18:56.258, 27.43 W
2026/02/22 03:18:57.258, 27.53 W
2026/02/22 03:18:58.258, 27.74 W
2026/02/22 03:18:59.259, 27.78 W
2026/02/22 03:19:00.259, 27.79 W
2026/02/22 03:19:01.259, 27.64 W
2026/02/22 03:19:02.259, 27.94 W
2026/02/22 03:19:03.259, 28.04 W
2026/02/22 03:19:04.259, 28.16 W
2026/02/22 03:19:05.259, 28.35 W
2026/02/22 03:19:06.260, 28.47 W
2026/02/22 03:19:07.260, 28.19 W
2026/02/22 03:19:08.260, 27.86 W
2026/02/22 03:19:09.260, 27.61 W
2026/02/22 03:19:10.260, 27.53 W
2026/02/22 03:19:11.260, 27.64 W
2026/02/22 03:19:12.260, 28.26 W
2026/02/22 03:19:13.261, 28.05 W
2026/02/22 03:19:14.261, 27.84 W
2026/02/22 03:19:15.261, 27.73 W
2026/02/22 03:19:16.261, 27.86 W
2026/02/22 03:19:17.261, 27.99 W
2026/02/22 03:19:18.261, 27.84 W
2026/02/22 03:19:19.261, 27.62 W
2026/02/22 03:19:20.261, 27.63 W
2026/02/22 03:19:21.262, 28.09 W
2026/02/22 03:19:22.262, 27.98 W
2026/02/22 03:19:23.262, 27.82 W
2026/02/22 03:19:24.262, 28.08 W
2026/02/22 03:19:25.262, 28.03 W
2026/02/22 03:19:26.262, 27.41 W
2026/02/22 03:19:27.262, 27.64 W
2026/02/22 03:19:28.263, 27.64 W
2026/02/22 03:19:29.263, 27.75 W
2026/02/22 03:19:30.263, 27.48 W
2026/02/22 03:19:31.263, 27.56 W
2026/02/22 03:19:32.263, 27.72 W
2026/02/22 03:19:33.263, 27.74 W
2026/02/22 03:19:34.263, 27.77 W
2026/02/22 03:19:35.263, 27.91 W
2026/02/22 03:19:36.264, 28.25 W
2026/02/22 03:19:37.264, 27.83 W
2026/02/22 03:19:38.264, 27.93 W
2026/02/22 03:19:39.264, 27.86 W
2026/02/22 03:19:40.264, 27.79 W
2026/02/22 03:19:41.264, 27.59 W
2026/02/22 03:19:42.264, 27.85 W
2026/02/22 03:19:43.265, 27.83 W
2026/02/22 03:19:44.265, 27.91 W
2026/02/22 03:19:45.265, 28.00 W
2026/02/22 03:19:46.265, 27.96 W
2026/02/22 03:19:47.265, 27.70 W
2026/02/22 03:19:48.265, 27.61 W
2026/02/22 03:19:49.265, 27.57 W
2026/02/22 03:19:50.265, 27.61 W
2026/02/22 03:19:51.266, 27.83 W
2026/02/22 03:19:52.266, 27.85 W
2026/02/22 03:19:53.266, 27.89 W
2026/02/22 03:19:54.266, 27.93 W
2026/02/22 03:19:55.266, 28.08 W
2026/02/22 03:19:56.266, 27.99 W
2026/02/22 03:19:57.266, 27.85 W
2026/02/22 03:19:58.266, 27.62 W
2026/02/22 03:19:59.267, 28.01 W
2026/02/22 03:20:00.267, 28.10 W
2026/02/22 03:20:01.267, 28.21 W
2026/02/22 03:20:02.267, 28.57 W
2026/02/22 03:20:03.267, 28.25 W
2026/02/22 03:20:04.267, 28.00 W
2026/02/22 03:20:05.268, 28.01 W
2026/02/22 03:20:06.268, 27.79 W
2026/02/22 03:20:07.268, 27.92 W
2026/02/22 03:20:08.268, 27.77 W
2026/02/22 03:20:09.268, 27.83 W
2026/02/22 03:20:10.268, 27.96 W
2026/02/22 03:20:11.268, 28.02 W
2026/02/22 03:20:12.268, 27.60 W
2026/02/22 03:20:13.269, 27.64 W
2026/02/22 03:20:14.269, 27.65 W
2026/02/22 03:20:15.269, 27.58 W
2026/02/22 03:20:16.269, 27.67 W
2026/02/22 03:20:17.269, 27.76 W
2026/02/22 03:20:18.269, 27.93 W
2026/02/22 03:20:19.269, 27.61 W
2026/02/22 03:20:20.269, 27.36 W
2026/02/22 03:20:21.270, 27.10 W
2026/02/22 03:20:22.270, 27.57 W
2026/02/22 03:20:23.270, 27.19 W
2026/02/22 03:20:24.270, 27.37 W
2026/02/22 03:20:25.270, 27.56 W
2026/02/22 03:20:26.270, 27.60 W
2026/02/22 03:20:27.270, 27.31 W
2026/02/22 03:20:28.271, 27.31 W
2026/02/22 03:20:29.271, 27.33 W
2026/02/22 03:20:30.271, 27.53 W
2026/02/22 03:20:31.271, 27.76 W
2026/02/22 03:20:32.271, 27.82 W
2026/02/22 03:20:33.271, 27.67 W
2026/02/22 03:20:34.271, 27.51 W
2026/02/22 03:20:35.272, 27.44 W
2026/02/22 03:20:36.272, 27.44 W
2026/02/22 03:20:37.272, 27.78 W
2026/02/22 03:20:38.272, 27.40 W
2026/02/22 03:20:39.272, 27.31 W
2026/02/22 03:20:40.272, 27.36 W
2026/02/22 03:20:41.272, 27.51 W
2026/02/22 03:20:42.272, 27.49 W
2026/02/22 03:20:43.273, 27.41 W
2026/02/22 03:20:44.273, 27.52 W
2026/02/22 03:20:45.273, 27.35 W
2026/02/22 03:20:46.273, 27.28 W
2026/02/22 03:20:47.273, 27.28 W
2026/02/22 03:20:48.273, 27.21 W
2026/02/22 03:20:49.273, 27.20 W
2026/02/22 03:20:50.274, 27.33 W
2026/02/22 03:20:51.274, 27.39 W
2026/02/22 03:20:52.274, 27.28 W
2026/02/22 03:20:53.274, 27.53 W
2026/02/22 03:20:54.274, 27.34 W
2026/02/22 03:20:55.274, 27.23 W
2026/02/22 03:20:56.274, 27.80 W
2026/02/22 03:20:57.274, 27.88 W
2026/02/22 03:20:58.275, 27.79 W
2026/02/22 03:20:59.275, 27.58 W
2026/02/22 03:21:00.275, 27.55 W
2026/02/22 03:21:01.275, 27.71 W
2026/02/22 03:21:02.275, 27.54 W
2026/02/22 03:21:03.275, 27.32 W
2026/02/22 03:21:04.275, 27.80 W
2026/02/22 03:21:05.276, 27.75 W
2026/02/22 03:21:06.276, 27.21 W
2026/02/22 03:21:07.276, 27.33 W
2026/02/22 03:21:08.276, 27.36 W
2026/02/22 03:21:09.276, 27.65 W
2026/02/22 03:21:10.276, 27.53 W
2026/02/22 03:21:11.276, 27.53 W
2026/02/22 03:21:12.276, 27.59 W
2026/02/22 03:21:13.277, 27.60 W
2026/02/22 03:21:14.277, 27.74 W
2026/02/22 03:21:15.277, 27.81 W
2026/02/22 03:21:16.277, 27.85 W
2026/02/22 03:21:17.277, 27.78 W
2026/02/22 03:21:18.277, 27.73 W
2026/02/22 03:21:19.277, 27.72 W
2026/02/22 03:21:20.278, 27.57 W
2026/02/22 03:21:21.278, 27.79 W
2026/02/22 03:21:22.278, 27.74 W
2026/02/22 03:21:23.278, 27.39 W
2026/02/22 03:21:24.278, 27.54 W
2026/02/22 03:21:25.278, 27.54 W
2026/02/22 03:21:26.278, 27.39 W
2026/02/22 03:21:27.278, 27.16 W
2026/02/22 03:21:28.279, 27.42 W
2026/02/22 03:21:29.279, 27.41 W
2026/02/22 03:21:30.279, 27.17 W
2026/02/22 03:21:31.279, 26.99 W
2026/02/22 03:21:32.279, 27.16 W
2026/02/22 03:21:33.279, 27.15 W
2026/02/22 03:21:34.279, 27.25 W
2026/02/22 03:21:35.280, 27.25 W
2026/02/22 03:21:36.280, 27.43 W
2026/02/22 03:21:37.280, 27.39 W
2026/02/22 03:21:38.280, 27.35 W
2026/02/22 03:21:39.280, 27.26 W
2026/02/22 03:21:40.280, 27.10 W
2026/02/22 03:21:41.280, 27.14 W
2026/02/22 03:21:42.280, 26.85 W
2026/02/22 03:21:43.281, 27.04 W
2026/02/22 03:21:44.281, 27.31 W
2026/02/22 03:21:45.281, 27.50 W
2026/02/22 03:21:46.281, 27.33 W
2026/02/22 03:21:47.281, 27.15 W
2026/02/22 03:21:48.281, 27.46 W
2026/02/22 03:21:49.281, 27.47 W
2026/02/22 03:21:50.282, 27.41 W
2026/02/22 03:21:51.282, 27.41 W
2026/02/22 03:21:52.282, 27.43 W
2026/02/22 03:21:53.282, 27.47 W
2026/02/22 03:21:54.282, 27.42 W
2026/02/22 03:21:55.282, 27.42 W
2026/02/22 03:21:56.282, 27.51 W
2026/02/22 03:21:57.282, 27.46 W
2026/02/22 03:21:58.283, 27.67 W
2026/02/22 03:21:59.283, 27.73 W
2026/02/22 03:22:00.283, 27.68 W
2026/02/22 03:22:01.283, 27.98 W
2026/02/22 03:22:02.283, 27.80 W
2026/02/22 03:22:03.283, 27.55 W
2026/02/22 03:22:04.283, 27.53 W
2026/02/22 03:22:05.284, 27.72 W
2026/02/22 03:22:06.284, 27.97 W
2026/02/22 03:22:07.284, 27.80 W
2026/02/22 03:22:08.284, 27.92 W
2026/02/22 03:22:09.284, 27.80 W
2026/02/22 03:22:10.284, 27.69 W
2026/02/22 03:22:11.284, 27.89 W
2026/02/22 03:22:12.284, 27.93 W
2026/02/22 03:22:13.285, 27.85 W
2026/02/22 03:22:14.285, 27.80 W
2026/02/22 03:22:15.285, 27.67 W
2026/02/22 03:22:16.285, 27.79 W
2026/02/22 03:22:17.285, 27.79 W
2026/02/22 03:22:18.285, 27.92 W
2026/02/22 03:22:19.285, 27.83 W
2026/02/22 03:22:20.285, 27.91 W
2026/02/22 03:22:21.285, 27.97 W
2026/02/22 03:22:22.286, 27.80 W
2026/02/22 03:22:23.286, 27.64 W
2026/02/22 03:22:24.286, 27.58 W
2026/02/22 03:22:25.286, 27.75 W
2026/02/22 03:22:26.286, 28.06 W
2026/02/22 03:22:27.286, 28.06 W
2026/02/22 03:22:28.286, 27.90 W
2026/02/22 03:22:29.287, 28.08 W
2026/02/22 03:22:30.287, 28.01 W
2026/02/22 03:22:31.287, 28.25 W
2026/02/22 03:22:32.287, 28.02 W
2026/02/22 03:22:33.287, 27.55 W
2026/02/22 03:22:34.287, 27.50 W
2026/02/22 03:22:35.287, 27.63 W
2026/02/22 03:22:36.288, 27.58 W
2026/02/22 03:22:37.288, 27.75 W
2026/02/22 03:22:38.288, 27.86 W
2026/02/22 03:22:39.288, 27.88 W
